,nom_championnat,nom_club,nom_joueur,valeur_marchande,url_joueur
1256,Serie A,FC Bologna,Oussama El Azzouzi,"2,50 mio. €",https://www.transfermarkt.fr/oussama-el-azzouzi/profil/spieler/531065
1257,Serie A,FC Bologna,Tommaso Pobega,"2,50 mio. €",https://www.transfermarkt.fr/tommaso-pobega/profil/spieler/392538
1258,Serie A,FC Bologna,Michel Aebischer,"2,50 mio. €",https://www.transfermarkt.fr/michel-aebischer/profil/spieler/237658
1259,Serie A,FC Bologna,Remo Freuler,"2,50 mio. €",https://www.transfermarkt.fr/remo-freuler/profil/spieler/148252
1260,Serie A,FC Bologna,Andri Fannar Baldursson,"2,50 mio. €",https://www.transfermarkt.fr/andri-fannar-baldursson/profil/spieler/464446
1261,Serie A,FC Bologna,Lewis Ferguson,"2,50 mio. €",https://www.transfermarkt.fr/lewis-ferguson/profil/spieler/428563
1262,Serie A,FC Bologna,Giovanni Fabbian,"2,50 mio. €",https://www.transfermarkt.fr/giovanni-fabbian/profil/spieler/633668
1263,Serie A,FC Bologna,Jens Odgaard,"2,50 mio. €",https://www.transfermarkt.fr/jens-odgaard/profil/spieler/345590
1264,Serie A,FC Bologna,Benja Domínguez,"2,50 mio. €",https://www.transfermarkt.fr/benja-dominguez/profil/spieler/961022
1265,Serie A,FC Bologna,Estanis Pedrola,"2,50 mio. €",https://www.transfermarkt.fr/estanis-pedrola/profil/spieler/913539
1266,Serie A,FC Bologna,Dan Ndoye,"2,50 mio. €",https://www.transfermarkt.fr/dan-ndoye/profil/spieler/365108
1267,Serie A,FC Bologna,Riccardo Orsolini,"2,50 mio. €",https://www.transfermarkt.fr/riccardo-orsolini/profil/spieler/368482
1268,Serie A,FC Bologna,Nicolò Cambiaghi,"2,50 mio. €",https://www.transfermarkt.fr/nicolo-cambiaghi/profil/spieler/459151
1269,Serie A,FC Bologna,Santiago Castro,"2,50 mio. €",https://www.transfermarkt.fr/santiago-castro/profil/spieler/849520
1270,Serie A,FC Bologna,Thijs Dallinga,"2,50 mio. €",https://www.transfermarkt.fr/thijs-dallinga/profil/spieler/538964
1271,Serie A,Torino FC,Vanja Milinković-Savić,"8,00 mio. €",https://www.transfermarkt.fr/vanja-milinkovic-savic/profil/spieler/257474
1272,Serie A,Torino FC,Alberto Paleari,"8,00 mio. €",https://www.transfermarkt.fr/alberto-paleari/profil/spieler/163048
1273,Serie A,Torino FC,Antonio Donnarumma,"8,00 mio. €",https://www.transfermarkt.fr/antonio-donnarumma/profil/spieler/88685
1274,Serie A,Torino FC,Perr Schuurs,"8,00 mio. €",https://www.transfermarkt.fr/perr-schuurs/profil/spieler/418543
1275,Serie A,Torino FC,Saúl Coco,"8,00 mio. €",https://www.transfermarkt.fr/saul-coco/profil/spieler/588426
1276,Serie A,Torino FC,Sebastian Walukiewicz,"8,00 mio. €",https://www.transfermarkt.fr/sebastian-walukiewicz/profil/spieler/345458
1277,Serie A,Torino FC,Guillermo Maripán,"8,00 mio. €",https://www.transfermarkt.fr/guillermo-maripan/profil/spieler/249730
1278,Serie A,Torino FC,Adam Masina,"8,00 mio. €",https://www.transfermarkt.fr/adam-masina/profil/spieler/286949
1279,Serie A,Torino FC,Cristiano Biraghi,"8,00 mio. €",https://www.transfermarkt.fr/cristiano-biraghi/profil/spieler/124555
1280,Serie A,Torino FC,Samuele Ricci,"8,00 mio. €",https://www.transfermarkt.fr/samuele-ricci/profil/spieler/467992
1281,Serie A,Torino FC,Adrien Tamèze,"8,00 mio. €",https://www.transfermarkt.fr/adrien-tameze/profil/spieler/157507
1282,Serie A,Torino FC,Ivan Ilić,"8,00 mio. €",https://www.transfermarkt.fr/ivan-ilic/profil/spieler/470794
1283,Serie A,Torino FC,Cesare Casadei,"8,00 mio. €",https://www.transfermarkt.fr/cesare-casadei/profil/spieler/622380
1284,Serie A,Torino FC,Gvidas Gineitis,"8,00 mio. €",https://www.transfermarkt.fr/gvidas-gineitis/profil/spieler/798929
1285,Serie A,Torino FC,Karol Linetty,"8,00 mio. €",https://www.transfermarkt.fr/karol-linetty/profil/spieler/225873
1286,Serie A,Torino FC,Emirhan İlkhan,"8,00 mio. €",https://www.transfermarkt.fr/emirhan-ilkhan/profil/spieler/743091
1287,Serie A,Torino FC,Marcus Pedersen,"8,00 mio. €",https://www.transfermarkt.fr/marcus-pedersen/profil/spieler/583404
1288,Serie A,Torino FC,Ali Dembélé,"8,00 mio. €",https://www.transfermarkt.fr/ali-dembele/profil/spieler/1004344
1289,Serie A,Torino FC,Borna Sosa,"8,00 mio. €",https://www.transfermarkt.fr/borna-sosa/profil/spieler/293194
1290,Serie A,Torino FC,Valentino Lazaro,"8,00 mio. €",https://www.transfermarkt.fr/valentino-lazaro/profil/spieler/186368
1291,Serie A,Torino FC,Eljif Elmas,"8,00 mio. €",https://www.transfermarkt.fr/eljif-elmas/profil/spieler/400489
1292,Serie A,Torino FC,Nikola Vlašić,"8,00 mio. €",https://www.transfermarkt.fr/nikola-vlasic/profil/spieler/293200
1293,Serie A,Torino FC,Alieu Njie,"8,00 mio. €",https://www.transfermarkt.fr/alieu-njie/profil/spieler/934527
1294,Serie A,Torino FC,Yann Karamoh,"8,00 mio. €",https://www.transfermarkt.fr/yann-karamoh/profil/spieler/324804
1295,Serie A,Torino FC,Zanos Savva,"8,00 mio. €",https://www.transfermarkt.fr/zanos-savva/profil/spieler/928900
1296,Serie A,Torino FC,Ché Adams,"8,00 mio. €",https://www.transfermarkt.fr/che-adams/profil/spieler/346779
1297,Serie A,Torino FC,Antonio Sanabria,"8,00 mio. €",https://www.transfermarkt.fr/antonio-sanabria/profil/spieler/234523
1298,Serie A,Torino FC,Duván Zapata,"8,00 mio. €",https://www.transfermarkt.fr/duvan-zapata/profil/spieler/73794
1299,Serie A,Torino FC,Amine Salama,"8,00 mio. €",https://www.transfermarkt.fr/amine-salama/profil/spieler/980576
1300,Serie A,Parma Calcio 1913,Zion Suzuki,"9,00 mio. €",https://www.transfermarkt.fr/zion-suzuki/profil/spieler/432298
1301,Serie A,Parma Calcio 1913,Edoardo Corvi,"9,00 mio. €",https://www.transfermarkt.fr/edoardo-corvi/profil/spieler/528181
1302,Serie A,Parma Calcio 1913,Richard Marcone,"9,00 mio. €",https://www.transfermarkt.fr/richard-marcone/profil/spieler/86083
1303,Serie A,Parma Calcio 1913,Alessandro Circati,"9,00 mio. €",https://www.transfermarkt.fr/alessandro-circati/profil/spieler/867137
1304,Serie A,Parma Calcio 1913,Giovanni Leoni,"9,00 mio. €",https://www.transfermarkt.fr/giovanni-leoni/profil/spieler/1086619
1305,Serie A,Parma Calcio 1913,Botond Balogh,"9,00 mio. €",https://www.transfermarkt.fr/botond-balogh/profil/spieler/543727
1306,Serie A,Parma Calcio 1913,Alessandro Vogliacco,"9,00 mio. €",https://www.transfermarkt.fr/alessandro-vogliacco/profil/spieler/330208
1307,Serie A,Parma Calcio 1913,Yordan Osorio,"9,00 mio. €",https://www.transfermarkt.fr/yordan-osorio/profil/spieler/358165
1308,Serie A,Parma Calcio 1913,Lautaro Valenti,"9,00 mio. €",https://www.transfermarkt.fr/lautaro-valenti/profil/spieler/625202
1309,Serie A,Parma Calcio 1913,Mathias Løvik,"9,00 mio. €",https://www.transfermarkt.fr/mathias-lovik/profil/spieler/661212
1310,Serie A,Parma Calcio 1913,Emanuele Valeri,"9,00 mio. €",https://www.transfermarkt.fr/emanuele-valeri/profil/spieler/445126
1311,Serie A,Parma Calcio 1913,Enrico Delprato,"9,00 mio. €",https://www.transfermarkt.fr/enrico-delprato/profil/spieler/392956
1312,Serie A,Parma Calcio 1913,Antoine Hainaut,"9,00 mio. €",https://www.transfermarkt.fr/antoine-hainaut/profil/spieler/917375
1313,Serie A,Parma Calcio 1913,Mandela Keita,"9,00 mio. €",https://www.transfermarkt.fr/mandela-keita/profil/spieler/707844
1314,Serie A,Parma Calcio 1913,Nahuel Estévez,"9,00 mio. €",https://www.transfermarkt.fr/nahuel-estevez/profil/spieler/552472
1315,Serie A,Parma Calcio 1913,Adrián Bernabé,"9,00 mio. €",https://www.transfermarkt.fr/adrian-bernabe/profil/spieler/466802
1316,Serie A,Parma Calcio 1913,Simon Sohm,"9,00 mio. €",https://www.transfermarkt.fr/simon-sohm/profil/spieler/507486
1317,Serie A,Parma Calcio 1913,Hernani,"9,00 mio. €",https://www.transfermarkt.fr/hernani/profil/spieler/181768
1318,Serie A,Parma Calcio 1913,Drissa Camara,"9,00 mio. €",https://www.transfermarkt.fr/drissa-camara/profil/spieler/614742
1319,Serie A,Parma Calcio 1913,Jacob Ondrejka,"9,00 mio. €",https://www.transfermarkt.fr/jacob-ondrejka/profil/spieler/663237
1320,Serie A,Parma Calcio 1913,Adrian Benedyczak,"9,00 mio. €",https://www.transfermarkt.fr/adrian-benedyczak/profil/spieler/454386
1321,Serie A,Parma Calcio 1913,Valentin Mihăilă,"9,00 mio. €",https://www.transfermarkt.fr/valentin-mihaila/profil/spieler/535469
1322,Serie A,Parma Calcio 1913,Dennis Man,"9,00 mio. €",https://www.transfermarkt.fr/dennis-man/profil/spieler/397486
1323,Serie A,Parma Calcio 1913,Matteo Cancellieri,"9,00 mio. €",https://www.transfermarkt.fr/matteo-cancellieri/profil/spieler/550106
1324,Serie A,Parma Calcio 1913,Pontus Almqvist,"9,00 mio. €",https://www.transfermarkt.fr/pontus-almqvist/profil/spieler/300532
1325,Serie A,Parma Calcio 1913,Anas Haj Mohamed,"9,00 mio. €",https://www.transfermarkt.fr/anas-haj-mohamed/profil/spieler/883122
1326,Serie A,Parma Calcio 1913,Mateusz Kowalski,"9,00 mio. €",https://www.transfermarkt.fr/mateusz-kowalski/profil/spieler/902573
1327,Serie A,Parma Calcio 1913,Ange-Yoan Bonny,"9,00 mio. €",https://www.transfermarkt.fr/ange-yoan-bonny/profil/spieler/827734
1328,Serie A,Parma Calcio 1913,Mateo Pellegrino,"9,00 mio. €",https://www.transfermarkt.fr/mateo-pellegrino/profil/spieler/856530
1329,Serie A,Parma Calcio 1913,Gabriel Charpentier,"9,00 mio. €",https://www.transfermarkt.fr/gabriel-charpentier/profil/spieler/660342
1330,Serie A,Parma Calcio 1913,Milan Djuric,"9,00 mio. €",https://www.transfermarkt.fr/milan-djuric/profil/spieler/67556
1331,Serie A,Genoa CFC,Nicola Leali,800 K €,https://www.transfermarkt.fr/nicola-leali/profil/spieler/136111
1332,Serie A,Genoa CFC,Benjamin Siegrist,800 K €,https://www.transfermarkt.fr/benjamin-siegrist/profil/spieler/111426
1333,Serie A,Genoa CFC,Daniele Sommariva,800 K €,https://www.transfermarkt.fr/daniele-sommariva/profil/spieler/312773
1334,Serie A,Genoa CFC,Koni De Winter,800 K €,https://www.transfermarkt.fr/koni-de-winter/profil/spieler/490384
1335,Serie A,Genoa CFC,Johan Vásquez,800 K €,https://www.transfermarkt.fr/johan-vasquez/profil/spieler/532937
1336,Serie A,Genoa CFC,Alan Matturro,800 K €,https://www.transfermarkt.fr/alan-matturro/profil/spieler/861981
1337,Serie A,Genoa CFC,Mattia Bani,800 K €,https://www.transfermarkt.fr/mattia-bani/profil/spieler/176139
1338,Serie A,Genoa CFC,Sebastian Otoa,800 K €,https://www.transfermarkt.fr/sebastian-otoa/profil/spieler/890385
1339,Serie A,Genoa CFC,Aarón Martín,800 K €,https://www.transfermarkt.fr/aaron-martin/profil/spieler/251878
1340,Serie A,Genoa CFC,Honest Ahanor,800 K €,https://www.transfermarkt.fr/honest-ahanor/profil/spieler/1077175
1341,Serie A,Genoa CFC,Alessandro Zanoli,800 K €,https://www.transfermarkt.fr/alessandro-zanoli/profil/spieler/397225
1342,Serie A,Genoa CFC,Brooke Norton-Cuffy,800 K €,https://www.transfermarkt.fr/brooke-norton-cuffy/profil/spieler/728733
1343,Serie A,Genoa CFC,Stefano Sabelli,800 K €,https://www.transfermarkt.fr/stefano-sabelli/profil/spieler/167491
1344,Serie A,Genoa CFC,Jean Onana,800 K €,https://www.transfermarkt.fr/jean-onana/profil/spieler/656441
1345,Serie A,Genoa CFC,Lior Kassa,800 K €,https://www.transfermarkt.fr/lior-kassa/profil/spieler/1083164
1346,Serie A,Genoa CFC,Milan Badelj,800 K €,https://www.transfermarkt.fr/milan-badelj/profil/spieler/40633
1347,Serie A,Genoa CFC,Morten Frendrup,800 K €,https://www.transfermarkt.fr/morten-frendrup/profil/spieler/503871
1348,Serie A,Genoa CFC,Fabio Miretti,800 K €,https://www.transfermarkt.fr/fabio-miretti/profil/spieler/571607
1349,Serie A,Genoa CFC,Morten Thorsby,800 K €,https://www.transfermarkt.fr/morten-thorsby/profil/spieler/226524
1350,Serie A,Genoa CFC,Patrizio Masini,800 K €,https://www.transfermarkt.fr/patrizio-masini/profil/spieler/459665
1351,Serie A,Genoa CFC,Ruslan Malinovskyi,800 K €,https://www.transfermarkt.fr/ruslan-malinovskyi/profil/spieler/207877
1352,Serie A,Genoa CFC,Hugo Cuenca,800 K €,https://www.transfermarkt.fr/hugo-cuenca/profil/spieler/906315
1353,Serie A,Genoa CFC,Maxwel Cornet,800 K €,https://www.transfermarkt.fr/maxwel-cornet/profil/spieler/234781
1354,Serie A,Genoa CFC,Junior Messias,800 K €,https://www.transfermarkt.fr/junior-messias/profil/spieler/449151
1355,Serie A,Genoa CFC,Andrea Pinamonti,800 K €,https://www.transfermarkt.fr/andrea-pinamonti/profil/spieler/315865
1356,Serie A,Genoa CFC,Vitinha,800 K €,https://www.transfermarkt.fr/vitinha/profil/spieler/586853
1357,Serie A,Genoa CFC,Jeff Ekhator,800 K €,https://www.transfermarkt.fr/jeff-ekhator/profil/spieler/934878
1358,Serie A,Genoa CFC,Caleb Ekuban,800 K €,https://www.transfermarkt.fr/caleb-ekuban/profil/spieler/199953
1359,Serie A,Genoa CFC,Mario Balotelli,800 K €,https://www.transfermarkt.fr/mario-balotelli/profil/spieler/45146
1360,Serie A,Udinese Calcio,Maduka Okoye,"7,50 mio. €",https://www.transfermarkt.fr/maduka-okoye/profil/spieler/340353
1361,Serie A,Udinese Calcio,Răzvan Sava,"7,50 mio. €",https://www.transfermarkt.fr/razvan-sava/profil/spieler/568617
1362,Serie A,Udinese Calcio,Daniele Padelli,"7,50 mio. €",https://www.transfermarkt.fr/daniele-padelli/profil/spieler/27807
1363,Serie A,Udinese Calcio,Edoardo Piana,"7,50 mio. €",https://www.transfermarkt.fr/edoardo-piana/profil/spieler/612059
1364,Serie A,Udinese Calcio,Jaka Bijol,"7,50 mio. €",https://www.transfermarkt.fr/jaka-bijol/profil/spieler/371851
1365,Serie A,Udinese Calcio,Oumar Solet,"7,50 mio. €",https://www.transfermarkt.fr/oumar-solet/profil/spieler/463665
1366,Serie A,Udinese Calcio,Isaak Touré,"7,50 mio. €",https://www.transfermarkt.fr/isaak-toure/profil/spieler/708678
1367,Serie A,Udinese Calcio,Thomas Kristensen,"7,50 mio. €",https://www.transfermarkt.fr/thomas-kristensen/profil/spieler/698259
1368,Serie A,Udinese Calcio,Lautaro Giannetti,"7,50 mio. €",https://www.transfermarkt.fr/lautaro-giannetti/profil/spieler/225963
1369,Serie A,Udinese Calcio,Matteo Palma,"7,50 mio. €",https://www.transfermarkt.fr/matteo-palma/profil/spieler/1058354
1370,Serie A,Udinese Calcio,Christian Kabasele,"7,50 mio. €",https://www.transfermarkt.fr/christian-kabasele/profil/spieler/81512
1371,Serie A,Udinese Calcio,Axel Guessand,"7,50 mio. €",https://www.transfermarkt.fr/axel-guessand/profil/spieler/925584
1372,Serie A,Udinese Calcio,Jordan Zemura,"7,50 mio. €",https://www.transfermarkt.fr/jordan-zemura/profil/spieler/633530
1373,Serie A,Udinese Calcio,Hassane Kamara,"7,50 mio. €",https://www.transfermarkt.fr/hassane-kamara/profil/spieler/290017
1374,Serie A,Udinese Calcio,Kingsley Ehizibue,"7,50 mio. €",https://www.transfermarkt.fr/kingsley-ehizibue/profil/spieler/272812
1375,Serie A,Udinese Calcio,Jesper Karlström,"7,50 mio. €",https://www.transfermarkt.fr/jesper-karlstrom/profil/spieler/222855
1376,Serie A,Udinese Calcio,Arthur Atta,"7,50 mio. €",https://www.transfermarkt.fr/arthur-atta/profil/spieler/855308
1377,Serie A,Udinese Calcio,Sandi Lovrić,"7,50 mio. €",https://www.transfermarkt.fr/sandi-lovric/profil/spieler/268429
1378,Serie A,Udinese Calcio,Jurgen Ekkelenkamp,"7,50 mio. €",https://www.transfermarkt.fr/jurgen-ekkelenkamp/profil/spieler/361068
1379,Serie A,Udinese Calcio,Martín Payero,"7,50 mio. €",https://www.transfermarkt.fr/martin-payero/profil/spieler/555820
1380,Serie A,Udinese Calcio,Oier Zarraga,"7,50 mio. €",https://www.transfermarkt.fr/oier-zarraga/profil/spieler/524010
1381,Serie A,Udinese Calcio,Rui Modesto,"7,50 mio. €",https://www.transfermarkt.fr/rui-modesto/profil/spieler/671799
1382,Serie A,Udinese Calcio,Simone Pafundi,"7,50 mio. €",https://www.transfermarkt.fr/simone-pafundi/profil/spieler/876400
1383,Serie A,Udinese Calcio,David Pejičić,"7,50 mio. €",https://www.transfermarkt.fr/david-pejicic/profil/spieler/1009633
1384,Serie A,Udinese Calcio,Florian Thauvin,"7,50 mio. €",https://www.transfermarkt.fr/florian-thauvin/profil/spieler/184892
1385,Serie A,Udinese Calcio,Lorenzo Lucca,"7,50 mio. €",https://www.transfermarkt.fr/lorenzo-lucca/profil/spieler/572265
1386,Serie A,Udinese Calcio,Brenner,"7,50 mio. €",https://www.transfermarkt.fr/brenner/profil/spieler/412366
1387,Serie A,Udinese Calcio,Damián Pizarro,"7,50 mio. €",https://www.transfermarkt.fr/damian-pizarro/profil/spieler/950593
1388,Serie A,Udinese Calcio,Keinan Davis,"7,50 mio. €",https://www.transfermarkt.fr/keinan-davis/profil/spieler/412660
1389,Serie A,Udinese Calcio,Alexis Sánchez,"7,50 mio. €",https://www.transfermarkt.fr/alexis-sanchez/profil/spieler/40433
1390,Serie A,Udinese Calcio,Iker Bravo,"7,50 mio. €",https://www.transfermarkt.fr/iker-bravo/profil/spieler/741292
1391,Serie A,Como 1907,Jean Butez,"4,00 mio. €",https://www.transfermarkt.fr/jean-butez/profil/spieler/290537
1392,Serie A,Como 1907,Pepe Reina,"4,00 mio. €",https://www.transfermarkt.fr/pepe-reina/profil/spieler/7825
1393,Serie A,Como 1907,Mauro Vigorito,"4,00 mio. €",https://www.transfermarkt.fr/mauro-vigorito/profil/spieler/88595
1394,Serie A,Como 1907,Pierre Bolchini,"4,00 mio. €",https://www.transfermarkt.fr/pierre-bolchini/profil/spieler/431417
1395,Serie A,Como 1907,Alberto Dossena,"4,00 mio. €",https://www.transfermarkt.fr/alberto-dossena/profil/spieler/385394
1396,Serie A,Como 1907,Marc Oliver Kempf,"4,00 mio. €",https://www.transfermarkt.fr/marc-oliver-kempf/profil/spieler/160938
1397,Serie A,Como 1907,Edoardo Goldaniga,"4,00 mio. €",https://www.transfermarkt.fr/edoardo-goldaniga/profil/spieler/242940
1398,Serie A,Como 1907,Fellipe Jack,"4,00 mio. €",https://www.transfermarkt.fr/fellipe-jack/profil/spieler/1004723
1399,Serie A,Como 1907,Álex Valle,"4,00 mio. €",https://www.transfermarkt.fr/alex-valle/profil/spieler/709957
1400,Serie A,Como 1907,Alberto Moreno,"4,00 mio. €",https://www.transfermarkt.fr/alberto-moreno/profil/spieler/207917
1401,Serie A,Como 1907,Mërgim Vojvoda,"4,00 mio. €",https://www.transfermarkt.fr/mergim-vojvoda/profil/spieler/336125
1402,Serie A,Como 1907,Ignace Van der Brempt,"4,00 mio. €",https://www.transfermarkt.fr/ignace-van-der-brempt/profil/spieler/490423
1403,Serie A,Como 1907,Ivan Smolcic,"4,00 mio. €",https://www.transfermarkt.fr/ivan-smolcic/profil/spieler/571271
1404,Serie A,Como 1907,Máximo Perrone,"4,00 mio. €",https://www.transfermarkt.fr/maximo-perrone/profil/spieler/668547
1405,Serie A,Como 1907,Yannik Engelhardt,"4,00 mio. €",https://www.transfermarkt.fr/yannik-engelhardt/profil/spieler/405670
1406,Serie A,Como 1907,Maxence Caqueret,"4,00 mio. €",https://www.transfermarkt.fr/maxence-caqueret/profil/spieler/395237
1407,Serie A,Como 1907,Lucas Da Cunha,"4,00 mio. €",https://www.transfermarkt.fr/lucas-da-cunha/profil/spieler/495667
1408,Serie A,Como 1907,Sergi Roberto,"4,00 mio. €",https://www.transfermarkt.fr/sergi-roberto/profil/spieler/85370
1409,Serie A,Como 1907,Matthias Braunöder,"4,00 mio. €",https://www.transfermarkt.fr/matthias-braunoder/profil/spieler/488052
1410,Serie A,Como 1907,Giuseppe Mazzaglia,"4,00 mio. €",https://www.transfermarkt.fr/giuseppe-mazzaglia/profil/spieler/1059730
1411,Serie A,Como 1907,Alessio Iovine,"4,00 mio. €",https://www.transfermarkt.fr/alessio-iovine/profil/spieler/330472
1412,Serie A,Como 1907,Nico Paz,"4,00 mio. €",https://www.transfermarkt.fr/nico-paz/profil/spieler/948294
1413,Serie A,Como 1907,Dele Alli,"4,00 mio. €",https://www.transfermarkt.fr/dele-alli/profil/spieler/207929
1414,Serie A,Como 1907,Naj Razi,"4,00 mio. €",https://www.transfermarkt.fr/naj-razi/profil/spieler/957295
1415,Serie A,Como 1907,Alieu Fadera,"4,00 mio. €",https://www.transfermarkt.fr/alieu-fadera/profil/spieler/749552
1416,Serie A,Como 1907,Assane Diao,"4,00 mio. €",https://www.transfermarkt.fr/assane-diao/profil/spieler/1061282
1417,Serie A,Como 1907,Jonathan Ikoné,"4,00 mio. €",https://www.transfermarkt.fr/jonathan-ikone/profil/spieler/324690
1418,Serie A,Como 1907,Gabriel Strefezza,"4,00 mio. €",https://www.transfermarkt.fr/gabriel-strefezza/profil/spieler/457673
1419,Serie A,Como 1907,Patrick Cutrone,"4,00 mio. €",https://www.transfermarkt.fr/patrick-cutrone/profil/spieler/265078
1420,Serie A,Como 1907,Anastasios Douvikas,"4,00 mio. €",https://www.transfermarkt.fr/anastasios-douvikas/profil/spieler/523318
1421,Serie A,Como 1907,Iván Azón,"4,00 mio. €",https://www.transfermarkt.fr/ivan-azon/profil/spieler/633306
1422,Serie A,Como 1907,Alessandro Gabrielloni,"4,00 mio. €",https://www.transfermarkt.fr/alessandro-gabrielloni/profil/spieler/311333
1423,Serie A,AC Monza,Stefano Turati,"7,50 mio. €",https://www.transfermarkt.fr/stefano-turati/profil/spieler/543666
1424,Serie A,AC Monza,Semuel Pizzignacco,"7,50 mio. €",https://www.transfermarkt.fr/semuel-pizzignacco/profil/spieler/537171
1425,Serie A,AC Monza,Andrea Mazza,"7,50 mio. €",https://www.transfermarkt.fr/andrea-mazza/profil/spieler/815567
1426,Serie A,AC Monza,Tomás Palacios,"7,50 mio. €",https://www.transfermarkt.fr/tomas-palacios/profil/spieler/993645
1427,Serie A,AC Monza,Andrea Carboni,"7,50 mio. €",https://www.transfermarkt.fr/andrea-carboni/profil/spieler/481834
1428,Serie A,AC Monza,Armando Izzo,"7,50 mio. €",https://www.transfermarkt.fr/armando-izzo/profil/spieler/32113
1429,Serie A,AC Monza,Stefan Leković,"7,50 mio. €",https://www.transfermarkt.fr/stefan-lekovic/profil/spieler/797572
1430,Serie A,AC Monza,Luca Caldirola,"7,50 mio. €",https://www.transfermarkt.fr/luca-caldirola/profil/spieler/88680
1431,Serie A,AC Monza,Danilo D'Ambrosio,"7,50 mio. €",https://www.transfermarkt.fr/danilo-dambrosio/profil/spieler/55769
1432,Serie A,AC Monza,Arvid Brorsson,"7,50 mio. €",https://www.transfermarkt.fr/arvid-brorsson/profil/spieler/381706
1433,Serie A,AC Monza,Samuele Birindelli,"7,50 mio. €",https://www.transfermarkt.fr/samuele-birindelli/profil/spieler/461019
1434,Serie A,AC Monza,Pedro Pereira,"7,50 mio. €",https://www.transfermarkt.fr/pedro-pereira/profil/spieler/314965
1435,Serie A,AC Monza,Leonardo Colombo,"7,50 mio. €",https://www.transfermarkt.fr/leonardo-colombo/profil/spieler/891869
1436,Serie A,AC Monza,Matteo Pessina,"7,50 mio. €",https://www.transfermarkt.fr/matteo-pessina/profil/spieler/332179
1437,Serie A,AC Monza,Kacper Urbanski,"7,50 mio. €",https://www.transfermarkt.fr/kacper-urbanski/profil/spieler/699442
1438,Serie A,AC Monza,Gaetano Castrovilli,"7,50 mio. €",https://www.transfermarkt.fr/gaetano-castrovilli/profil/spieler/303116
1439,Serie A,AC Monza,Alessandro Bianco,"7,50 mio. €",https://www.transfermarkt.fr/alessandro-bianco/profil/spieler/602124
1440,Serie A,AC Monza,Kevin Zeroli,"7,50 mio. €",https://www.transfermarkt.fr/kevin-zeroli/profil/spieler/883349
1441,Serie A,AC Monza,Roberto Gagliardini,"7,50 mio. €",https://www.transfermarkt.fr/roberto-gagliardini/profil/spieler/197471
1442,Serie A,AC Monza,Stefano Sensi,"7,50 mio. €",https://www.transfermarkt.fr/stefano-sensi/profil/spieler/216179
1443,Serie A,AC Monza,Jean-Daniel Akpa Akpro,"7,50 mio. €",https://www.transfermarkt.fr/jean-daniel-akpa-akpro/profil/spieler/170481
1444,Serie A,AC Monza,Patrick Ciurria,"7,50 mio. €",https://www.transfermarkt.fr/patrick-ciurria/profil/spieler/255838
1445,Serie A,AC Monza,Georgios Kyriakopoulos,"7,50 mio. €",https://www.transfermarkt.fr/georgios-kyriakopoulos/profil/spieler/311178
1446,Serie A,AC Monza,Samuele Vignato,"7,50 mio. €",https://www.transfermarkt.fr/samuele-vignato/profil/spieler/650966
1447,Serie A,AC Monza,Keita Baldé,"7,50 mio. €",https://www.transfermarkt.fr/keita-balde/profil/spieler/238752
1448,Serie A,AC Monza,Omari Forson,"7,50 mio. €",https://www.transfermarkt.fr/omari-forson/profil/spieler/670845
1449,Serie A,AC Monza,Kevin Martins,"7,50 mio. €",https://www.transfermarkt.fr/kevin-martins/profil/spieler/724069
1450,Serie A,AC Monza,Dany Mota,"7,50 mio. €",https://www.transfermarkt.fr/dany-mota/profil/spieler/347253
1451,Serie A,AC Monza,Gianluca Caprari,"7,50 mio. €",https://www.transfermarkt.fr/gianluca-caprari/profil/spieler/146752
1452,Serie A,AC Monza,Silvere Ganvoula,"7,50 mio. €",https://www.transfermarkt.fr/silvere-ganvoula/profil/spieler/312819
1453,Serie A,AC Monza,Andrea Petagna,"7,50 mio. €",https://www.transfermarkt.fr/andrea-petagna/profil/spieler/199258
1454,Serie A,FC Empoli,Devis Vásquez,"4,00 mio. €",https://www.transfermarkt.fr/devis-vasquez/profil/spieler/495722
1455,Serie A,FC Empoli,Jacopo Seghetti,"4,00 mio. €",https://www.transfermarkt.fr/jacopo-seghetti/profil/spieler/935777
1456,Serie A,FC Empoli,Marco Silvestri,"4,00 mio. €",https://www.transfermarkt.fr/marco-silvestri/profil/spieler/85528
1457,Serie A,FC Empoli,Federico Brancolini,"4,00 mio. €",https://www.transfermarkt.fr/federico-brancolini/profil/spieler/451154
1458,Serie A,FC Empoli,Saba Goglichidze,"4,00 mio. €",https://www.transfermarkt.fr/saba-goglichidze/profil/spieler/906160
1459,Serie A,FC Empoli,Mattia Viti,"4,00 mio. €",https://www.transfermarkt.fr/mattia-viti/profil/spieler/493702
1460,Serie A,FC Empoli,Ardian Ismajli,"4,00 mio. €",https://www.transfermarkt.fr/ardian-ismajli/profil/spieler/435228
1461,Serie A,FC Empoli,Saba Sazonov,"4,00 mio. €",https://www.transfermarkt.fr/saba-sazonov/profil/spieler/655456
1462,Serie A,FC Empoli,Luca Marianucci,"4,00 mio. €",https://www.transfermarkt.fr/luca-marianucci/profil/spieler/814446
1463,Serie A,FC Empoli,Giuseppe Pezzella,"4,00 mio. €",https://www.transfermarkt.fr/giuseppe-pezzella/profil/spieler/336960
